 ,Label,Area,Mean,Min,Max,X,Y
221,R173075-(0001)-.dcm,0.000,2400,2400,2400,18.877,31.207
222,R173075-(0001)-.dcm,0.000,2466,2466,2466,18.633,31.886
223,R173075-(0001)-.dcm,0.000,2292,2292,2292,18.350,32.565
224,R173075-(0001)-.dcm,0.000,2539,2539,2539,18.213,33.305
225,R173075-(0001)-.dcm,0.000,2527,2527,2527,18.038,33.954
226,R173075-(0001)-.dcm,0.000,2500,2500,2500,17.854,34.694
227,R173075-(0001)-.dcm,0.000,2642,2642,2642,17.687,35.388
228,R173075-(0001)-.dcm,0.000,2311,2311,2311,17.511,36.121
229,R173075-(0001)-.dcm,0.000,2262,2262,2262,17.336,36.853
230,R173075-(0001)-.dcm,0.000,2593,2593,2593,17.236,37.578
231,R173075-(0001)-.dcm,0.000,2300,2300,2300,17.091,38.334
232,R173075-(0001)-.dcm,0.000,2603,2603,2603,17.030,39.081
233,R173075-(0001)-.dcm,0.000,2622,2622,2622,16.939,39.883
234,R173075-(0001)-.dcm,0.000,2299,2299,2299,16.863,40.569
235,R173075-(0001)-.dcm,0.000,2500,2500,2500,16.832,41.279
236,R173075-(0001)-.dcm,0.000,2675,2675,2675,16.779,42.034
237,R173075-(0001)-.dcm,0.000,2689,2689,2689,16.748,42.698
238,R173075-(0001)-.dcm,0.000,2380,2380,2380,16.733,43.438
239,R173075-(0001)-.dcm,0.000,2530,2530,2530,16.763,44.186
240,R173075-(0001)-.dcm,0.000,2663,2663,2663,16.916,45.025
241,R173075-(0001)-.dcm,0.000,2629,2629,2629,16.916,45.804
242,R173075-(0001)-.dcm,0.000,2832,2832,2832,17.076,46.361
243,R173075-(0001)-.dcm,0.000,2675,2675,2675,17.152,47.040
244,R173075-(0001)-.dcm,0.000,2841,2841,2841,17.290,47.711
245,R173075-(0001)-.dcm,0.000,2220,2220,2220,17.397,48.482
246,R173075-(0001)-.dcm,0.000,1911,1911,1911,17.511,49.199
247,R173075-(0001)-.dcm,0.000,2258,2258,2258,17.755,49.985
248,R173075-(0001)-.dcm,0.000,2237,2237,2237,17.893,50.656
249,R173075-(0001)-.dcm,0.000,2290,2290,2290,18.106,51.351
250,R173075-(0001)-.dcm,0.000,2682,2682,2682,18.259,52.060
251,R173075-(0001)-.dcm,0.000,2446,2446,2446,18.381,52.686
252,R173075-(0001)-.dcm,0.000,2385,2385,2385,18.587,53.441
253,R173075-(0001)-.dcm,0.000,1989,1989,1989,18.778,54.097
254,R173075-(0001)-.dcm,0.000,2546,2546,2546,19.014,54.754
255,R173075-(0001)-.dcm,0.000,2334,2334,2334,19.167,55.463
256,R173075-(0001)-.dcm,0.000,2259,2259,2259,19.525,56.127
257,R173075-(0001)-.dcm,0.000,2373,2373,2373,19.869,56.783
258,R173075-(0001)-.dcm,0.000,2048,2048,2048,20.205,57.333
259,R173075-(0001)-.dcm,0.000,1987,1987,1987,20.533,57.920
260,R173075-(0001)-.dcm,0.000,2164,2164,2164,21.013,58.538
261,R173075-(0001)-.dcm,0.000,2074,2074,2074,21.395,59.011
262,R173075-(0001)-.dcm,0.000,2011,2011,2011,21.738,59.553
263,R173075-(0001)-.dcm,0.000,2066,2066,2066,22.440,60.163
264,R173075-(0001)-.dcm,0.000,2010,2010,2010,22.906,60.530
265,R173075-(0001)-.dcm,0.000,2142,2142,2142,23.547,60.926
266,R173075-(0001)-.dcm,0.000,2161,2161,2161,24.157,61.247
267,R173075-(0001)-.dcm,0.000,1746,1746,1746,24.821,61.575
268,R173075-(0001)-.dcm,0.000,2006,2006,2006,25.515,61.812
