 ,Label,Area,Mean,Min,Max,X,Y
309,R146673-(0001)-.dcm,0.000,2435,2435,2435,66.499,60.962
310,R146673-(0001)-.dcm,0.000,2525,2525,2525,67.024,60.152
311,R146673-(0001)-.dcm,0.000,2852,2852,2852,67.487,59.411
312,R146673-(0001)-.dcm,0.000,2810,2810,2810,68.042,58.547
313,R146673-(0001)-.dcm,0.000,2964,2964,2964,68.643,57.622
314,R146673-(0001)-.dcm,0.000,2613,2613,2613,69.006,56.858
315,R146673-(0001)-.dcm,0.000,2809,2809,2809,69.392,56.002
316,R146673-(0001)-.dcm,0.000,3622,3622,3622,69.901,55.123
317,R146673-(0001)-.dcm,0.000,2916,2916,2916,70.286,54.329
318,R146673-(0001)-.dcm,0.000,2716,2716,2716,70.680,53.534
319,R146673-(0001)-.dcm,0.000,2594,2594,2594,71.142,52.693
320,R146673-(0001)-.dcm,0.000,2897,2897,2897,71.551,51.706
321,R146673-(0001)-.dcm,0.000,3061,3061,3061,71.929,50.773
322,R146673-(0001)-.dcm,0.000,3138,3138,3138,72.307,49.955
323,R146673-(0001)-.dcm,0.000,2928,2928,2928,72.700,49.099
324,R146673-(0001)-.dcm,0.000,2651,2651,2651,73.148,48.259
325,R146673-(0001)-.dcm,0.000,2763,2763,2763,73.518,47.364
326,R146673-(0001)-.dcm,0.000,3020,3020,3020,73.850,46.438
327,R146673-(0001)-.dcm,0.000,2892,2892,2892,74.143,45.644
328,R146673-(0001)-.dcm,0.000,2916,2916,2916,74.505,44.765
329,R146673-(0001)-.dcm,0.000,2848,2848,2848,74.821,43.847
330,R146673-(0001)-.dcm,0.000,2891,2891,2891,75.161,42.983
331,R146673-(0001)-.dcm,0.000,2809,2809,2809,75.546,42.081
332,R146673-(0001)-.dcm,0.000,2715,2715,2715,75.839,41.356
333,R146673-(0001)-.dcm,0.000,2892,2892,2892,76.148,40.369
334,R146673-(0001)-.dcm,0.000,2833,2833,2833,76.487,39.397
335,R146673-(0001)-.dcm,0.000,2624,2624,2624,76.742,38.633
336,R146673-(0001)-.dcm,0.000,2869,2869,2869,76.942,37.684
337,R146673-(0001)-.dcm,0.000,2870,2870,2870,77.228,36.813
338,R146673-(0001)-.dcm,0.000,2780,2780,2780,77.367,36.003
339,R146673-(0001)-.dcm,0.000,2750,2750,2750,77.575,34.931
340,R146673-(0001)-.dcm,0.000,2602,2602,2602,77.737,34.075
