"reg_no","genus","species","latitude","longitude","tail_shape","sex","institution","plain_number","id","ratio","svl","tail_length","sh_mbd","sh_mtw","sh_hwe","sh_hda","sh_hd","sh_tl","PC1","PC2","PC3","log_svl","log_tail"
"R.16743","Anilios","Anilios ligatusE",-28.98,149,"pointy","m","AM","16743","AM_R.16743",0.05,220.5,10.5,-3.17506510376511,-3.61671700786571,-3.66424214972855,-4.43846501968157,-3.90411782592103,-3.04452243772342,4.90585184947734,-0.179236281879577,0.190998649511454,5.3958976948869,2.35137525716348
"R.161717","Anilios","Anilios proximus",-30.36,150.911,"pointy","m","AM","161717","AM_R.161717",0.02,295,6.5,-3.36409756007801,-3.67741994212415,-3.85679677720782,-4.50678308067929,-4.21679951123923,-3.81517317943823,3.31556688218078,1.24119357774854,0.512833416735115,5.68697535633982,1.87180217690159
"R.129327","Anilios","Anilios wiedii",-30.75,150.72,"pointy","m","AM","129327","AM_R.129327",0.04,184.5,7.25,-4.08302673728944,-4.30135873160643,-4.36323413532451,-4.88117722685937,-4.56793184084797,-3.236647994614,0.353095686555432,-0.946425613735629,-0.522062057859328,5.21764946348058,1.98100146886658
"R.17863","Anilios","Anilios wiedii",-33.38,148.02,"pointy","m","AM","17863","AM_R.17863",0.04,177,6.5,-3.86511785595449,-4.13410779539411,-4.29031820818438,-4.80804041100943,-4.5032052593314,-3.30434755567224,1.0724393433959,-0.607936010209053,-0.110750692783976,5.17614973257383,1.87180217690159
"R.123430","Anilios","Anilios proximus",-33.05,148.28,"pointy","m","AM","123430","AM_R.123430",0.04,234.5,10,-3.55385663690274,-3.6623683285656,-3.85001967812291,-4.46977485992551,-4.13970776930155,-3.15487049489229,3.70790543860129,-0.326786999443445,-0.118480226533847,5.45745558788633,2.30258509299405
"R.15661","Anilios","Anilios wiedii",-31.43,149.6,"pointy","f","AM","15661","AM_R.15661",0.02,232.5,4.75,-3.89602266408171,-4.24742055091959,-4.32071913411776,-4.87227686072342,-4.55484510210058,-3.89074560698086,0.30116159367651,0.683093339634819,0.00181706314248258,5.44889022502741,1.55814461804655
"R.175581","Anilios","Anilios wiedii",-31.43,143.88,"pointy","m","AM","175581","AM_R.175581",0.02,282,7,-4.15350748688107,-4.55671780260214,-4.52349215497382,-5.15332705611944,-4.8111742274256,-3.6959969218828,-1.29356363651294,-0.215821442087757,-0.0984499613734622,5.64190707093811,1.94591014905531
"R.71171","Anilios","Anilios wiedii",-31.35,150.65,"pointy","m","AM","71171","AM_R.71171",0.04,200,8,-3.94506285950635,-4.1509149137105,-4.35441146764091,-4.96184512992682,-4.63048799397238,-3.2188758248682,0.530026740674085,-1.03032334812838,0.119948334087363,5.29831736654804,2.07944154167984
"R.130480","Anilios","Anilios wiedii",-29.72,152.93,"pointy","m","AM","130480","AM_R.130480",0.03,287,8,-4.04704879434572,-4.3444153639281,-4.54106729979533,-5.14665858933096,-4.68115609296601,-3.58004067407979,-0.663086972826923,-0.420906528911247,0.221581968062761,5.65948221575962,2.07944154167984
"R.127956","Anilios","Anilios troglodytes",-16.53,145.13,"pointy","u","AM","127956","AM_R.127956",0.02,204,5,-4.03164596800654,-4.19644243224511,-4.23631482349249,-4.82037960962688,-4.33604152143206,-3.70868208141012,0.801665539589522,0.354644721354028,-0.577025263312303,5.31811999384422,1.6094379124341
"R.40107","Anilios","Anilios wiedii",-32.05,150.87,"pointy","f","AM","40107","AM_R.40107",0.02,247,5,-4.18630005141188,-4.52357154210521,-4.44640322560302,-4.95550322340154,-4.80381863606948,-3.89995042419388,-1.02378085874075,0.392016969448802,-0.432144045119225,5.50938833662798,1.6094379124341
"R.32740","Anilios","Anilios wiedii",-31.65,148.45,"pointy","f","AM","32740","AM_R.32740",0.02,229,5,-4.10797414230238,-4.30231989206314,-4.44790520903147,-4.9637183743085,-4.85150638370158,-3.82428409112014,-0.680077343459206,0.173444936112535,0.0597972186114817,5.43372200355424,1.6094379124341
"R.8515","Anilios","Anilios troglodytes",-23.37,150.53,"pointy","f","AM","8515","AM_R.8515",0.02,211.25,5,-3.98567591500291,-4.31100032905757,-4.44680187021663,-5.09453157108578,-4.71382342770289,-3.74360435380318,-0.496205488556862,0.0391013043117028,0.314320382512196,5.35304226623728,1.6094379124341
"R.5333","Anilios","Anilios affinis",-25.37,151.12,"pointy","f","AM","5333","AM_R.5333",0.01,213,3,-4.01192115869413,-4.30003566358508,-4.34244484551018,-5.00012731649784,-4.70896697966973,-4.26267987704132,-0.573617790983002,1.33137616080557,0.196526056385515,5.36129216570943,1.09861228866811
"R.135419","Anilios","Anilios affinis",-29.1,146.27,"pointy","f","AM","135419","AM_R.135419",0.02,266,5,-4.10075604939356,-4.45370840264514,-4.58654767389009,-5.1292410365041,-4.8953616700453,-3.9740583963476,-1.44647408049093,0.376315796597255,0.295080564724636,5.5834963087817,1.6094379124341
"R.87755","Anilios","Anilios centralis",-23.7,133.82,"pointy","f","AM","87755","AM_R.87755",0.02,290,4.5,-3.91634266657266,-4.43150669193725,-4.47595845450808,-4.99438867765929,-4.86563969491499,-4.16580352620425,-0.93666156116747,1.05839755071172,0.391079026028673,5.66988092298052,1.50407739677627
"R.6586","Anilios","Anilios wiedii",-33.47,144.98,"pointy","f","AM","6586","AM_R.6586",0.02,257.5,4,-4.23729605181874,-4.42284862919414,-4.58024080294557,-5.22893622093468,-4.87298617735389,-4.1647253589839,-1.80793914099463,0.689945804428011,0.277168348347709,5.55101972010379,1.38629436111989
"R.128000","Anilios","Anilios troglodytes",-16.53,145.13,"pointy","","AM","128000","AM_R.128000",0.04,199,8,-3.83818427267475,-4.23899279495296,-4.2217212084443,-5.02327768751143,-4.64620158266595,-3.21386328304466,0.619470180078036,-0.952727705617451,0.226493176457901,5.29330482472449,2.07944154167984
"R.145498","Anilios","Anilios wiedii",-33.38,148.02,"pointy","m","AM","145498","AM_R.145498",0.04,198,7,-4.04989279965127,-4.18965474202643,-4.32128318450486,-5.04925013022404,-4.73725961729571,-3.34235688163922,0.046492839308714,-0.882573918376119,0.143641717933211,5.28826703069454,1.94591014905531
"R.142984","Anilios","Anilios affinis",-29.343,146.231,"pointy","m","AM","142984","AM_R.142984",0.03,248.5,7,-4.24147766939071,-4.38404073404558,-4.56571733757629,-5.10333319470985,-4.90567727391579,-3.56953269648137,-1.20993824641319,-0.631211619882855,-0.00658983543327523,5.51544284553668,1.94591014905531
"R.97853","Anilios","Anilios leucoproctus",-12.75,143.22,"pointy","f","AM","97853","AM_R.97853",0.03,116.5,3,-3.79662717548887,-4.34909837480492,-4.10037127008896,-4.72833247076421,-4.54277989338881,-3.65927898433765,0.970374473811517,0.416150210887614,-0.394559973037574,4.75789127300576,1.09861228866811
"R.59060","Anilios","Anilios leucoproctus",-10.12,142.12,"pointy","m","AM","59060","AM_R.59060",0.03,93.5,3,-3.77482188391466,-3.92548215880215,-4.09648589066344,-4.62679265000126,-4.27945074114314,-3.43934914762653,2.17648919974933,0.00774035817504415,-0.263807134566468,4.53796143629464,1.09861228866811
"R.145499","Anilios","Anilios wiedii",-33.38,148.02,"pointy","f","AM","145499","AM_R.145499",0.02,268,5,-4.19846206964033,-4.38651430114327,-4.51940336423067,-5.13673170823326,-4.88541727995235,-3.98154906807676,-1.39392693171997,0.355103803680584,0.178424023448303,5.59098698051086,1.6094379124341
"R.17041","Anilios","Anilios broomi",-16.97,145.53,"pointy","m","AM","17041","AM_R.17041",0.03,166,4.5,-4.03869330767272,-4.45446778543975,-4.3629329758583,-4.98095952595014,-4.62956163911225,-3.60791039158027,-0.258462894657602,-0.118133182692227,-0.334924948164241,5.11198778835654,1.50407739677627
"R.178142","Anilios","Anilios centralis",-23.81,133.49,"pointy","f","AM","178142","AM_R.178142",0.03,228.5,6,-4.10049032344485,-4.19026762126463,-4.27465501354217,-4.8892119195089,-4.6385436948046,-3.6397767411062,0.216123291923424,-0.0511364346909007,-0.260936615257978,5.43153621033426,1.79175946922805
"R.16759","Anilios","Anilios affinis",-28.98,149,"pointy","m","AM","16759","AM_R.16759",0.03,221,6,-4.18324995715348,-4.2699916106081,-4.5739872585514,-5.09067800176979,-4.92192852252138,-3.6064032322897,-1.0355377582657,-0.547410724312153,0.266611435795099,5.39816270151775,1.79175946922805
"R.58961","Anilios","Anilios leucoproctus",-10.12,142.12,"pointy","f","AM","58961","AM_R.58961",0.03,105.5,3,-3.88168228837547,-4.23344321751178,-4.18870732367039,-4.67382459072617,-4.4118508749846,-3.56009866424801,1.2135834150419,0.173456162181558,-0.584612288660407,4.65871095291612,1.09861228866811
"R.128848","Anilios","Anilios broomi",-17.73,145.27,"pointy","f","AM","128848","AM_R.128848",0.02,186,3,-4.13214692686864,-4.46260712133322,-4.40157123074685,-5.01873250432888,-4.6269101726245,-4.12713438504509,-0.82962414372712,0.998150190425284,-0.299859887327415,5.2257466737132,1.09861228866811
"R.12889","Anilios","Anilios yirrikalae",-14.47,132.27,"pointy","","AM","12889","AM_R.12889",0.01,133.5,2,-3.87525415764106,-4.4590775674906,-3.97581274330348,-4.53642703356849,-4.30631481293819,-4.20095429728036,1.14225234502698,1.94730136878179,-1.17888214450289,4.8941014778403,0.693147180559945
"R.4537","Anilios","Anilios leucoproctus",-10.75,142.58,"pointy","m","AM","4537","AM_R.4537",0.03,145,5,-4.05446093886887,-4.17697682680237,-4.26623792352602,-4.90907509394676,-4.56794084421974,-3.36729582998647,0.545278995973986,-0.635338089688933,-0.275784913433485,4.97673374242057,1.6094379124341
"R.42756","Anilios","Anilios batillus",-35.132,147.434,"","f","AM","42756","AM_R.42756",,313,7,-3.9544437213121,-4.13676527810605,-4.2201468870451,-4.829912458666,-4.4324795222551,-3.80029304148484,0.788215038474005,0.545899075473158,-0.226286168799994,5.74620319054015,1.94591014905531
"R45005","Anilios","Anilios grypusET",-26.08,140.9,"round to point","f","SAM","45005","SAM_R45005",0.01,305,4,-4.46754880811204,-5.0024719834571,-4.73449498208465,-5.29504404120307,-5.06279177369062,-4.33401741548752,-3.47927372416986,0.904006621191468,-0.502825683764725,5.72031177660741,1.38629436111989
"R47762","Ramphotyphlops","Ramphotyphlops acuticauda",7.367,134.55,"taper to a point, pointy spur","f","SAM","47762","SAM_R47762",0.03,231,7,-4.05362646920332,-4.5586501703532,-4.27926690071611,-5.05715530973115,-4.64942519499213,-3.49650756146648,-0.359143281711553,-0.379198872654347,-0.439156219532209,5.44241771052179,1.94591014905531
"R48029","Ramphotyphlops","Ramphotyphlops acuticauda",7.62,134.64,"taper to a point, pointy spur","m","SAM","48029","SAM_R48029",0.04,208,8,-3.95877198500222,-4.47043759201793,-4.26938499851792,-5.0154545805322,-4.60517018598809,-3.25809653802148,0.157381619572838,-0.851370049601247,-0.327171529737654,5.33753807970132,2.07944154167984
"R3565","Anilios","Anilios affinis",-19.6,146.83,"round to point, no spur","f","SAM","3565","SAM_R3565",0.014,222,3,-4.41686058734951,-4.69464158881858,-4.53978742672524,-5.08786664203225,-4.83169783528654,-4.30406509320417,-2.14109888864255,1.11252381719411,-0.681236911967706,5.40267738187228,1.09861228866811
"R55645","Anilios","Anilios affinis",-23.63,149.2,"round to point, no spur","m","SAM","55645","SAM_R55645",0.03,110,3,-3.9973828543793,-4.25579454453097,-4.11826474593975,-4.78386197473147,-4.27521263038807,-3.60186807712431,1.13253712640947,0.244041683890872,-0.81639622142965,4.70048036579242,1.09861228866811
"R926A","Anilios","Anilios australis",-32.12,115.83,"round to point","f","SAM","926A","SAM_R926A",0.03,230,7,-3.81671282562382,-4.2381145259948,-4.01980190195025,-4.74994467018679,-4.37682280679885,-3.49216915986788,1.49253835096514,0.0941372015676788,-0.503158610280525,5.4380793089232,1.94591014905531
"R26901","Anilios","Anilios australis",-31.75,115.78,"round to point","m","SAM","26901","SAM_R26901",0.044,225,10,-4.01491742859078,-4.31084357081764,-4.15763941259441,-4.71796568013344,-4.35831010805657,-3.11351530921037,1.29945415074318,-0.898933722926314,-1.04666423448855,5.41610040220442,2.30258509299405
"R926B","Anilios","Anilios australis",-32.12,115.83,"round to point","m","SAM","926B","SAM_R926B",0.04,182,8,-3.79301971336653,-3.83282596376695,-3.95985209311803,-4.61067984179906,-4.21446549346305,-3.12456514539696,2.77177007492575,-0.652420758065926,-0.42097369336298,5.2040066870768,2.07944154167984
"R860","Anilios","Anilios bicolor",-34.93,138.68,"sharp pointy","f","SAM","860","SAM_R860",0.028,289,8,-3.23193652423845,-3.71198163660728,-3.6965210335009,-4.4165249518981,-3.99307544993468,-3.5869851464326,4.22897404479316,1.02677862622697,0.171081765613932,5.66642668811243,2.07944154167984
"R1796","Anilios","Anilios bicolor",-36.37,140.7,"sharp pointy","f","SAM","1796","SAM_R1796",0.03,390,13,-3.24748635890947,-4.34874065704042,-3.68887945411394,-4.33494733490808,-4.06105858458863,-3.40119738166216,3.57771458053462,0.767951512267135,-0.854942383721328,5.96614673912369,2.56494935746154
"R3720","Anilios","Anilios bicolor",-34.43,135.93,"sharp pointy","f","SAM","3720","SAM_R3720",0.025,395,10,-3.42554195355989,-3.96265029912508,-3.90949455907479,-4.56789879119086,-4.16080898735569,-3.67630067190708,2.89140184381158,0.92490093323857,0.0426451971143576,5.97888576490112,2.30258509299405
"R6200","Anilios","Anilios bicolor",-34.67,138.88,"sharp pointy","f","SAM","6200","SAM_R6200",0.03,353,12,-3.74300962983669,-3.9778844030697,-3.79707685110696,-4.36239066015702,-4.11726820212404,-3.3815614071453,3.19281117058653,0.278960081953109,-1.06549420360178,5.8664680569333,2.484906649788
"R43160","Anilios","Anilios bicolor",-34.57,139.6,"sharp pointy","f","SAM","43160","SAM_R43160",0.027,334,9,-3.3644555560089,-3.76215865878157,-3.93473404968836,-4.6111762100483,-4.27427377337743,-3.61391641564048,3.00860530819121,0.668590644272295,0.617292616733638,5.8111409929767,2.19722457733622
"R55342","Anilios","Anilios bicolor",-33.72,139.98,"sharp pointy","f","SAM","55342","SAM_R55342",0.03,255,8,-3.81493188125283,-4.14254666403998,-3.92385746307515,-4.60909946412798,-4.24380039774515,-3.46182200347859,2.14648392353709,0.196329574130719,-0.797274753899663,5.54126354515843,2.07944154167984
"R63435","Anilios","Anilios bicolor",-31.481,131.496,"sharp pointy","f","SAM","63435","SAM_R63435",0.027,226,6,-3.44784382753933,-3.90981305977734,-3.77766231075195,-4.37321600499173,-4.14517219885968,-3.62877553004423,3.44481210249239,0.97686354620102,-0.344433966675021,5.42053499927229,1.79175946922805
"R63472","Anilios","Anilios bicolor",-30.17,139.33,"sharp pointy","f","SAM","63472","SAM_R63472",0.03,312,10,-4.09626949063168,-4.18485856976293,-3.94625617707039,-4.4788764606638,-4.27512883969717,-3.44041809481544,1.88609895103113,0.0664817509318057,-1.53046392883744,5.74300318780948,2.30258509299405
"R71415","Anilios","Anilios bicolor",-33.206,136.193,"sharp pointy","f","SAM","71415","SAM_R71415",0.022,322,7,-3.67163764767943,-4.14727371498198,-3.971192940473,-4.63032874562425,-4.23553609740685,-3.8286413964891,1.98778394360453,1.09214872995486,-0.400491852960207,5.77455154554441,1.94591014905531
"R2750","Anilios","Anilios bicolor",-35.02,138.6,"sharp pointy","m","SAM","2750","SAM_R2750",0.04,339,13,-3.62877553004423,-4.07159642469616,-4.03925317997594,-4.61405913340534,-4.31970295386586,-3.26105074991891,2.33098413730812,-0.279300301777794,-0.263100176908118,5.82600010738045,2.56494935746154
"R5832","Anilios","Anilios bicolor",-35.03,138.6,"sharp pointy","m","SAM","5832","SAM_R5832",0.041,290,12,-3.51579583830492,-3.88481044190326,-3.83570073786851,-4.42284862919414,-4.09710699491801,-3.18497427319252,3.60123416058713,-0.125188322050896,-0.480432769432647,5.66988092298052,2.484906649788
"R16182","Anilios","Anilios bicolor",-35.58,140.52,"sharp pointy","m","SAM","16182","SAM_R16182",0.06,201,11,-3.48036982136257,-3.67015046900766,-3.6740643683288,-4.2772633122258,-3.96830384132674,-2.90540963526071,4.69903463204945,-0.582733560381482,-0.653972964373812,5.30330490805908,2.39789527279837
"R12796","Anilios","Anilios bituberculatus",-34.37,136.13,"round to point, no spur","f","SAM","12796","SAM_R12796",0.017,345,6,-3.68482969445702,-4.31966439295891,-4.3416917152772,-5.04603722114717,-4.8283137373023,-4.0517849478033,-0.287136608694436,0.931966310337484,0.898589065708127,5.84354441703136,1.79175946922805
"R20806","Anilios","Anilios bituberculatus",-32.85,135.95,"round to point, no spur","f","SAM","20806","SAM_R20806",0.03,242,6,-4.17521405787163,-4.47733681447821,-4.3320565293646,-5.05068279522553,-4.63878679678708,-3.69717825692863,-0.585021989017038,-0.0120316083153629,-0.483368488653244,5.48893772615669,1.79175946922805
"R28597","Anilios","Anilios bituberculatus",-32.48,135.37,"round to point, no spur","f","SAM","28597","SAM_R28597",0.019,264,5,-4.18218272718772,-4.51123836615389,-4.45101950616083,-5.02782769463663,-4.84358120943309,-3.96651119071222,-1.21281361446415,0.478340455727693,-0.229342053148734,5.57594910314632,1.6094379124341
"R40019","Anilios","Anilios bituberculatus",-27.18,140.15,"round to point, no spur","f","SAM","40019","SAM_R40019",0.01,364,5,-4.27578738433737,-4.66459360645889,-4.6273933227728,-5.19901914556576,-4.89652198732883,-4.28771595520264,-2.28844507266068,1.00149321039459,-0.092841594340819,5.89715386763674,1.6094379124341
"R44731","Anilios","Anilios bituberculatus",-27.556,134.425,"round to point, no spur","f","SAM","44731","SAM_R44731",0.015,261,4,-4.23215438822836,-4.68905166996879,-4.51020837755116,-5.22093070293262,-4.856484614269,-4.1782260462028,-2.01550029654832,0.833694260494527,-0.150784854222465,5.56452040732269,1.38629436111989
"R44841","Anilios","Anilios bituberculatus",-26.25,131.79,"round to point, no spur","f","SAM","44841","SAM_R44841",0.02,256,4,-4.45325414396225,-4.73424722826323,-4.51913584864629,-5.20870520785835,-4.76127590065115,-4.15888308335967,-2.19435208022979,0.735069967276752,-0.727656521466975,5.54517744447956,1.38629436111989
"R59212","Anilios","Anilios bituberculatus",-34.013,138.085,"round to point, no spur","f","SAM","59212","SAM_R59212",0.019,363,7,-4.16985211473025,-4.53856768062967,-4.48341586055459,-5.19130532285174,-4.84358120943309,-3.94849268520954,-1.50333384155472,0.333407088378088,0.0340576092498115,5.89440283426485,1.94591014905531
"R63990","Anilios","Anilios bituberculatus",-32.72,137.9,"round to point, no spur","f","SAM","63990","SAM_R63990",0.02,258,5,-4.12025885098757,-4.56341839130787,-4.44110206950349,-5.43074195219737,-4.82541097764434,-3.94352167248752,-1.74151452556945,0.231329942639622,0.431862267366109,5.55295958492162,1.6094379124341
"R70271","Anilios","Anilios bituberculatus",-29.889,133.583,"round to point, no spur","f","SAM","70271","SAM_R70271",0.016,376,6,-4.0038817016521,-4.65982859852596,-4.57892195991316,-5.2720691404731,-4.96641482561689,-4.13782967416184,-1.98893716870772,0.736423424019241,0.524910054165274,5.92958914338989,1.79175946922805
"R9214","Anilios","Anilios bituberculatus",-33.67,135.47,"round to point, no spur","m","SAM","9214","SAM_R9214",0.03,217,6,-3.9836526615674,-4.27133473401918,-4.26148243757617,-4.90366317454409,-4.63796000881108,-3.5881378843124,0.288020124728607,-0.0924155513440113,-0.162551940305391,5.37989735354046,1.79175946922805
"R24765","Anilios","Anilios bituberculatus",-28.17,140.18,"round to point, no spur","m","SAM","24765","SAM_R24765",0.024,339,8,-4.24290617028595,-4.75099768435147,-4.57896781359407,-5.21623453575956,-4.89383602635001,-3.74655856570061,-1.95472228566276,-0.201323835281453,-0.295269206153619,5.82600010738045,2.07944154167984
"R39658","Anilios","Anilios bituberculatus",-35.76,139.99,"round to point, no spur","m","SAM","39658","SAM_R39658",0.03,216,6,-3.95458261984694,-4.26342089226603,-4.29347323733244,-5.176427548939,-4.51238845253712,-3.58351893845611,0.0603798801647766,-0.212818451788944,0.229671706367917,5.37527840768417,1.79175946922805
"R46448","Anilios","Anilios bituberculatus",-29.183,136.597,"round to point, no spur","m","SAM","46448","SAM_R46448",0.022,226,5,-4.48444164010195,-4.76301499635549,-4.47662910036516,-5.22168414052712,-4.79459656840579,-3.81109708683819,-2.04419077286318,-0.085510156540039,-0.881238902676397,5.42053499927229,1.6094379124341
"R67340","Anilios","Anilios bituberculatus",-31.31,134.79,"round to point, no spur","m","SAM","67340","SAM_R67340",0.02,273,6,-4.0965447831317,-4.55168150103711,-4.41858423040768,-5.06135038667527,-4.73817842924154,-3.8177123259569,-0.926196356487362,0.233633780925136,-0.244339035337046,5.60947179518496,1.79175946922805
"R10174","Anilios","Anilios bituberculatus",-33.87,136,"round to point, no spur","u","SAM","10174","SAM_R10174",0.015,267,4,-4.16173358412708,-4.2952649767516,-4.28978551098697,-4.80792378159925,-4.60517018598809,-4.20095429728036,-0.217542032266307,1.3031824090629,-0.530754582627945,5.58724865840025,1.38629436111989
"R851","Anilios","Anilios broomi",-16.92,145.77,"round to point, no spur","u","SAM","851","SAM_R851",0.02,102,2,-3.99903438241778,-4.52061279796003,-4.58575210013099,-4.57618264911484,-4.31016207344424,-3.93182563272433,0.213943389915437,0.983323956254672,-1.13229900270977,4.62497281328427,0.693147180559945
"R2175","Anilios","Anilios nigrescens",-27.97,153.18,"taper to a point, pointy spur","m","SAM","2175","SAM_R2175",0.054,389,21,-4.07197453942068,-3.866789163604,-4.30916806554161,-4.97776254909568,-4.68264549815638,-2.91905690589502,0.89716763460021,-1.87777975625642,0.264843422759693,5.96357934361845,3.04452243772342
"R14158","Anilios","Anilios centralis",-23.7,133.87,"tapers to a point, small spur","f","SAM","14158","SAM_R14158",0.02,284,5,-4.76520669799261,-4.63737332648273,-4.63012691796196,-5.21719182173567,-4.91181017218449,-4.03953632572711,-2.73420298075293,0.143745580186823,-0.947022395515341,5.64897423816121,1.6094379124341
"R48409","Anilios","Anilios centralis",-28.199,134.707,"tapers to a point, small spur","f","SAM","48409","SAM_R48409",0.028,290,8,-4.17922654653639,-4.37241777556724,-4.55802340756239,-5.18130090816185,-4.79441218562662,-3.59043938130068,-1.08967120544707,-0.543851646123318,0.132603282148573,5.66988092298052,2.07944154167984
"R51254","Anilios","Anilios centralis",-27,133.47,"tapers to a point, small spur","f","SAM","51254","SAM_R51254",0.02,245,4,-4.28042828915237,-4.4645213255947,-4.49695660134786,-5.1092161227687,-4.75932086581535,-4.11496384942484,-1.44065631146342,0.729591832414353,-0.231205503706606,5.50125821054473,1.38629436111989
"R52863","Anilios","Anilios centralis",-26.487,134.042,"tapers to a point, small spur","f","SAM","52863","SAM_R52863",0.014,289,4,-4.04902060602915,-4.59484307183224,-4.57115330070984,-5.12993331759786,-4.8554964718961,-4.28013232699254,-1.69003134284499,1.17313863875747,0.220499569700791,5.66642668811243,1.38629436111989
"R56511","Anilios","Anilios centralis",-26.99,133.41,"tapers to a point, small spur","f","SAM","56511","SAM_R56511",0.01,305,4,-4.25013593150682,-4.59214068569776,-4.94098689980641,-5.13252511170529,-5.09437334574092,-4.33401741548752,-2.78328643676861,0.912365927466738,0.345232300184577,5.72031177660741,1.38629436111989
"R3809","Anilios","Anilios centralis",-23.7,133.87,"tapers to a point, small spur","m","SAM","3809","SAM_R3809",0.02,205,4,-4.39875107761508,-4.53910843531,-4.38691661996807,-5.03034036517559,-4.61497418608471,-3.93671561801852,-1.10375923240947,0.441670809359795,-0.933811868747729,5.32300997913841,1.38629436111989
"R51244","Anilios","Anilios centralis",-27.02,133.47,"tapers to a point, small spur","m","SAM","51244","SAM_R51244",0.03,284,7,-4.19736041092067,-4.37640864236966,-4.53055932219692,-5.16654808891691,-4.79455891000514,-3.70306408910589,-1.1330613494722,-0.270480056622415,0.0836859664584383,5.64897423816121,1.94591014905531
"R40480","Anilios","Anilios centralis",-26.42,135.4,"tapers to a point, small spur","u","SAM","40480","SAM_R40480",0.027,256,7,-4.26981464406695,-4.56685132168595,-4.59738804554604,-5.16674100875932,-4.94086147762623,-3.59926729542425,-1.67454525176245,-0.602451905795573,-0.145900613538574,5.54517744447956,1.94591014905531
"R932","Ramphotyphlops","Ramphotyphlops depressus",,,"cone shape, taper to a point","f","SAM","932","SAM_R932",0.04,178,8,-3.96095362889973,-4.13797949811897,-4.08651016288949,-4.83819384590201,-4.42097772125832,-3.10234200861225,1.42330765447732,-1.01492465410457,-0.493957923241593,5.18178355029209,2.07944154167984
"R60242","Ramphotyphlops","Ramphotyphlops depressus",-5.371,152.111,"cone shape, taper to a point","f","SAM","60242","SAM_R60242",0.043,235,10,-3.91842644246335,-4.30585392625497,-4.1703528658674,-4.83364708327766,-4.65310964827721,-3.15700042115011,0.814246671413067,-0.972070257272338,-0.35462660052489,5.45958551414416,2.30258509299405
"R934","Ramphotyphlops","Ramphotyphlops depressus",,,"cone shape, taper to a point","m","SAM","934","SAM_R934",0.06,179,10,-3.85766179620926,-4.14710909418561,-3.94901157479749,-4.63926439733107,-4.32449585069372,-2.88480071284671,2.28586628329428,-1.2305574732315,-0.880081109559503,5.18738580584075,2.30258509299405
"R1353","Anilios","Anilios diversus",-17.97,122.23,"round, spur facing down","f","SAM","1353","SAM_R1353",0.021,195,4,-4.40170619262033,-4.8283137373023,-4.56990204715063,-5.19603851742762,-4.87422343860638,-3.88670519744386,-2.26876377168624,0.0855566390502059,-0.7093655497519,5.27299955856375,1.38629436111989
